Time Scale,FM01TS,FM02TS,FM03TS,FM04TS,FM05TS,PC01TS,PC02TS,PC03TS,PT01TS,PT02TS,PT03TS,PT04TS,PT05TS,PT06TS,ST01TS,TC01TS,TC02TS,TC03TS,TT01TS
08-29-2009 : 12:26:09.029 PM,3.503432,4.845513,12.084270,65.751770,0.727668,0.000000,0.000000,0.000000,105.122940,269.250366,-28.000000,2987.742187,3150.014648,872.865051,-184.440521,76.549217,75.629387,75.282333,0.000000
08-29-2009 : 12:26:09.033 PM,3.145092,4.982676,11.823464,61.882191,0.846171,0.000000,0.000000,0.000000,121.153473,294.662964,-28.000000,2408.393066,957.781006,2177.960449,-180.746994,76.550041,75.665405,75.347404,0.000000
08-29-2009 : 12:26:09.037 PM,3.057799,4.745667,10.894186,63.606739,0.828225,0.000000,0.000000,0.000000,138.174850,182.288696,-28.000000,2113.703857,1838.765381,563.321472,-181.728882,76.375061,75.658119,75.277176,0.000000
08-29-2009 : 12:26:09.041 PM,3.132094,4.748875,10.732860,63.792278,0.523345,0.000000,0.000000,0.000000,135.510788,315.314270,-28.000000,828.395020,699.016235,480.427643,-180.391113,76.494896,75.770119,75.369110,0.000000
08-29-2009 : 12:26:09.045 PM,3.264877,4.684513,9.963174,56.362888,0.669689,0.000000,0.000000,0.000000,96.873428,260.187317,-28.000000,2589.911621,1648.422241,45.917316,-179.752335,76.452057,75.618843,75.254852,0.000000
08-29-2009 : 12:26:09.049 PM,2.940579,4.834027,11.387433,58.824974,1.052568,0.000000,0.000000,0.000000,83.504410,256.923828,-28.000000,1882.109863,1446.401855,3853.459961,-180.927628,76.470291,75.671806,75.407898,0.000000
08-29-2009 : 12:26:09.053 PM,3.098014,4.923482,11.498784,62.232471,1.134062,0.000000,0.000000,0.000000,97.754288,214.044113,-28.000000,2397.474854,95.034630,3168.743164,-181.204544,76.406601,75.656288,75.264374,0.000000
08-29-2009 : 12:26:09.057 PM,3.430907,4.530172,10.816449,59.320396,0.690189,0.000000,0.000000,0.000000,89.120773,251.229050,-28.000000,3031.974121,1388.238403,2333.195801,-180.220062,76.430138,75.600891,75.160248,0.000000
08-29-2009 : 12:26:09.061 PM,3.388115,5.157332,11.079617,64.159103,0.795508,0.000000,0.000000,0.000000,123.464317,268.113495,-28.000000,1341.789917,589.572205,1832.011475,-179.150055,76.326706,75.583969,75.224403,0.000000
08-29-2009 : 12:26:09.065 PM,3.143345,4.856126,10.482121,61.574413,0.750485,0.000000,0.000000,0.000000,147.101151,293.006470,-28.000000,317.674835,352.829956,2381.373047,-181.937424,76.504700,75.651543,75.321236,0.000000
08-29-2009 : 12:26:09.069 PM,3.299163,4.559940,10.557987,66.244736,0.631188,0.000000,0.000000,0.000000,139.539047,320.678192,-28.000000,-16.183487,494.497345,2577.392334,-182.114777,76.502747,75.641197,75.310966,0.000000
08-29-2009 : 12:26:09.073 PM,3.270901,4.852235,9.920181,55.723942,0.833411,0.000000,0.000000,0.000000,123.703873,331.618408,-28.000000,2262.128662,2263.278809,3912.392334,-178.711105,76.504478,75.695236,75.340889,0.000000
08-29-2009 : 12:26:09.077 PM,3.106291,4.781511,11.061754,63.086971,1.033568,0.000000,0.000000,0.000000,142.439560,306.973480,-28.000000,2929.793701,2165.885254,972.353516,-179.148346,76.406006,75.555511,75.353775,0.000000
08-29-2009 : 12:26:09.081 PM,2.950402,4.530192,10.463437,55.790413,0.741012,0.000000,0.000000,0.000000,137.790848,305.935730,-28.000000,1878.633423,2016.156250,2809.743896,-180.199692,76.427193,75.683472,75.331352,0.000000
08-29-2009 : 12:26:09.085 PM,2.751492,4.822740,10.933338,60.489796,0.953590,0.000000,0.000000,0.000000,113.332039,292.490448,-28.000000,2429.799561,1115.598145,1444.599487,-179.201248,76.434555,75.651115,75.361992,0.000000
08-29-2009 : 12:26:09.089 PM,2.992384,4.883338,10.925993,60.944252,1.146991,0.000000,0.000000,0.000000,102.119377,271.160431,-28.000000,1685.537231,3424.739014,1968.139893,-179.364349,76.285561,75.592735,75.234657,0.000000
08-29-2009 : 12:26:09.093 PM,3.042670,4.440158,10.259689,61.779610,0.528194,0.000000,0.000000,0.000000,94.322281,273.546753,-28.000000,3396.231445,2399.859131,1766.661133,-178.107330,76.404228,75.717323,75.371841,0.000000
08-29-2009 : 12:26:09.097 PM,3.364468,4.649979,10.582926,65.775314,0.726317,0.000000,0.000000,0.000000,132.904755,324.694153,-28.000000,2182.942627,2050.496826,3321.199219,-171.398651,76.471474,75.828384,75.390862,0.000000
08-29-2009 : 12:26:09.101 PM,3.182847,4.819884,10.683433,60.182529,0.875025,0.000000,0.000000,0.000000,141.220749,282.434265,-28.000000,1469.528564,340.000916,2433.104980,-173.732315,76.425743,75.683250,75.391441,0.000000
08-29-2009 : 12:26:09.105 PM,3.092665,4.715653,11.058245,60.788441,0.459015,0.000000,0.000000,0.000000,183.921616,268.852142,-28.000000,3509.963379,20.462584,2503.313721,-175.562714,76.327644,75.537704,75.447723,0.000000
08-29-2009 : 12:26:09.109 PM,2.685620,4.193484,10.523413,58.320332,0.532407,0.000000,0.000000,0.000000,142.331543,284.849548,-28.000000,1516.823364,-1.074479,1330.482056,-177.127762,76.489418,75.662819,75.419533,0.000000
08-29-2009 : 12:26:09.113 PM,2.626893,4.528471,10.740964,57.116482,0.485443,0.000000,0.000000,0.000000,140.517960,267.710449,-28.000000,339.315002,-2.526090,1698.591797,-169.903549,76.280769,75.541374,75.208794,0.000000
08-29-2009 : 12:26:09.117 PM,2.962787,4.384284,9.790514,60.975300,0.933891,0.000000,0.000000,0.000000,160.013229,365.899567,-28.000000,1312.821411,1685.708618,2094.166504,-172.738419,76.357071,75.627617,75.375259,0.000000
08-29-2009 : 12:26:09.121 PM,3.029406,4.680425,10.005847,60.612339,0.865258,0.000000,0.000000,0.000000,128.876968,290.745911,-28.000000,2147.030029,2412.562012,1952.910522,-174.983002,76.194931,75.469963,75.294899,0.000000
08-29-2009 : 12:26:09.125 PM,2.637388,4.672203,10.172740,58.955521,0.815911,0.000000,0.000000,0.000000,127.612823,332.168030,-28.000000,2974.939209,787.649475,1139.875488,-170.626785,76.277008,75.671562,75.228493,0.000000
08-29-2009 : 12:26:09.129 PM,2.573555,4.525996,9.765433,58.699593,0.788277,0.000000,0.000000,0.000000,114.673424,323.283813,-28.000000,1735.366333,3839.820068,997.199280,-171.645111,76.380066,75.557220,75.278656,0.000000
08-29-2009 : 12:26:09.133 PM,3.039387,4.542452,10.559484,57.587952,0.607484,0.000000,0.000000,0.000000,166.060349,289.437225,-28.000000,2413.079346,256.352356,29.836939,-169.639191,76.261169,75.679672,75.216293,0.000000
08-29-2009 : 12:26:09.137 PM,2.422363,4.307763,9.371961,55.179935,0.637007,0.000000,0.000000,0.000000,129.769333,332.626312,-28.000000,2869.516357,3611.014893,2998.045898,-170.811859,76.428986,75.778557,75.316711,0.000000
08-29-2009 : 12:26:09.141 PM,2.754390,4.646227,10.789966,59.098251,0.817150,0.000000,0.000000,0.000000,184.343536,286.687500,-28.000000,3496.342285,2661.867187,3073.746582,-171.466614,76.430466,75.703041,75.379196,0.000000
08-29-2009 : 12:26:09.145 PM,2.733626,4.480172,9.825562,59.585197,0.965132,0.000000,0.000000,0.000000,206.657547,373.873016,-28.000000,2071.536133,3881.788574,2268.810303,-171.510803,76.466362,75.761208,75.420143,0.000000
08-29-2009 : 12:26:09.149 PM,2.351517,4.284028,9.793094,54.742016,1.086585,0.000000,0.000000,0.000000,142.940262,338.648407,-28.000000,3783.141113,2176.228516,2969.653320,-168.168518,76.266174,75.592033,75.259766,0.000000
08-29-2009 : 12:26:09.153 PM,2.755660,4.159760,10.428638,56.220089,0.670079,0.000000,0.000000,0.000000,206.263107,283.706757,-28.000000,2910.925537,2087.790039,1004.894714,-165.844025,76.256836,75.588081,75.223892,0.000000
08-29-2009 : 12:26:09.157 PM,2.895214,4.650072,9.935559,63.199139,1.085619,0.000000,0.000000,0.000000,186.896454,300.072937,-28.000000,158.603073,2694.331299,1937.942139,-168.413208,76.370354,75.607178,75.257103,0.000000
08-29-2009 : 12:26:09.161 PM,2.172756,4.256283,10.376776,63.048489,0.437752,0.000000,0.000000,0.000000,154.516037,336.008698,-28.000000,51.894073,1459.796265,4856.031250,-167.688232,76.396759,75.647850,75.356941,0.000000
08-29-2009 : 12:26:09.165 PM,2.668954,4.150798,9.975140,60.464760,0.399991,0.000000,0.000000,0.000000,194.606140,338.701080,-28.000000,3423.951172,1537.282715,2027.273071,-167.487350,76.298851,75.638733,75.275314,0.000000
08-29-2009 : 12:26:09.169 PM,2.339567,4.099288,10.351653,58.005390,0.621602,0.000000,0.000000,0.000000,151.634842,338.775604,-28.000000,1088.614990,1284.869995,3979.061768,-170.426498,76.366158,75.767151,75.298515,0.000000
08-29-2009 : 12:26:09.173 PM,2.321113,4.546173,9.193843,57.573822,0.631507,0.000000,0.000000,0.000000,228.351868,332.507416,-28.000000,82.822380,172.419632,5172.002441,-171.053833,76.354988,75.794830,75.391090,0.000000
08-29-2009 : 12:26:09.177 PM,2.512376,4.524858,10.409614,59.974476,0.732163,0.000000,0.000000,0.000000,153.811722,393.968597,-28.000000,2743.063965,876.554993,5606.302246,-166.756989,76.460373,75.754326,75.381279,0.000000
08-29-2009 : 12:26:09.181 PM,2.454123,4.115629,10.608946,60.183647,0.349988,0.000000,0.000000,0.000000,254.601151,399.451355,-28.000000,1883.353882,2464.704834,1931.870361,-167.558624,76.453415,75.653023,75.356293,0.000000
08-29-2009 : 12:26:09.185 PM,2.462291,4.348247,9.456955,55.641361,0.601496,0.000000,0.000000,0.000000,209.000626,416.315216,-28.000000,1270.549316,2856.905762,4743.079590,-171.292038,76.247444,75.789513,75.378601,0.000000
08-29-2009 : 12:26:09.189 PM,2.296316,4.328563,9.397408,55.629509,1.012969,0.000000,0.000000,0.000000,175.680328,317.857056,-28.000000,1174.725830,1346.487671,1613.268066,-162.798569,76.244957,75.683456,75.221008,0.000000
08-29-2009 : 12:26:09.193 PM,2.203757,3.916852,9.719256,59.234436,0.758694,0.000000,0.000000,0.000000,220.792145,391.849487,-28.000000,2032.982422,666.935120,3823.611572,-164.832565,76.265327,75.643661,75.441734,0.000000
08-29-2009 : 12:26:09.197 PM,2.514001,4.428087,9.683868,53.839230,0.858227,0.000000,0.000000,0.000000,192.208801,354.861359,-28.000000,791.212891,1019.723450,3150.479736,-166.013885,76.437889,75.753418,75.301849,0.000000
08-29-2009 : 12:26:09.201 PM,2.194459,4.288908,9.624582,57.593063,0.895891,0.000000,0.000000,0.000000,163.947556,389.651825,-28.000000,1138.509155,2118.265381,1209.876587,-166.618515,76.279243,75.570358,75.290321,0.000000
08-29-2009 : 12:26:09.205 PM,2.217664,4.092457,9.479680,57.490948,0.497568,0.000000,0.000000,0.000000,153.539429,389.327667,-28.000000,1122.467896,365.926697,1738.798340,-160.226990,76.395309,75.601128,75.416550,0.000000
08-29-2009 : 12:26:09.209 PM,2.201693,4.374962,9.888118,59.072300,0.672773,0.000000,0.000000,0.000000,213.290970,430.288971,-28.000000,3245.630859,2020.081299,1554.373779,-164.028992,76.290482,75.614716,75.316673,0.000000
08-29-2009 : 12:26:09.213 PM,1.974358,3.986112,10.005080,61.429756,0.966332,0.000000,0.000000,0.000000,212.245056,391.982391,-28.000000,2811.831543,3599.071045,609.609070,-163.393539,76.372978,75.655365,75.479431,0.000000
08-29-2009 : 12:26:09.217 PM,2.325646,3.940910,9.281389,59.409065,0.899339,0.000000,0.000000,0.000000,225.637482,409.198334,-28.000000,2779.490479,536.627075,4170.410645,-167.378754,76.342903,75.637894,75.353081,0.000000
08-29-2009 : 12:26:09.221 PM,2.288888,3.955264,9.362948,58.314293,0.928879,0.000000,0.000000,0.000000,187.398819,350.085754,-28.000000,747.394348,805.967651,616.778320,-164.846481,76.347763,75.651398,75.484383,0.000000
08-29-2009 : 12:26:09.225 PM,2.061933,4.111217,8.724381,54.542145,1.106016,0.000000,0.000000,0.000000,254.423721,411.330994,-28.000000,709.221191,1811.724365,2469.688477,-164.320587,76.273064,75.581192,75.424965,0.000000
08-29-2009 : 12:26:09.229 PM,2.460118,4.370546,9.785406,53.335014,0.784734,0.000000,0.000000,0.000000,273.018524,400.866241,-28.000000,428.945068,1491.552490,528.954468,-163.134598,76.325333,75.639320,75.432625,0.000000
08-29-2009 : 12:26:09.233 PM,2.397995,4.065605,8.931300,51.060452,0.598646,0.000000,0.000000,0.000000,283.336304,403.771393,-28.000000,1692.011108,1297.645264,1219.842896,-162.713150,76.306908,75.737068,75.455757,0.000000
08-29-2009 : 12:26:09.237 PM,2.591508,4.146754,10.105357,57.218925,0.804510,0.000000,0.000000,0.000000,257.969513,415.075958,-28.000000,630.823730,2731.875000,4433.691895,-163.122040,76.412010,75.772301,75.394882,0.000000
08-29-2009 : 12:26:09.241 PM,2.446921,3.695039,9.505812,57.879131,0.771117,0.000000,0.000000,0.000000,259.028595,429.496429,-28.000000,2374.967041,283.208954,1217.883545,-157.356964,76.351479,75.687805,75.427574,0.000000
08-29-2009 : 12:26:09.245 PM,2.127960,3.666629,9.641424,52.920464,0.610891,0.000000,0.000000,0.000000,269.602692,361.474701,-28.000000,993.360229,2619.016602,1259.641968,-158.252075,76.430779,75.621735,75.309799,0.000000
08-29-2009 : 12:26:09.249 PM,1.973991,4.122770,9.597185,52.903988,0.597666,0.000000,0.000000,0.000000,263.945160,407.083313,-28.000000,2820.187012,2541.579590,2036.157593,-155.805313,76.367477,75.692818,75.414536,0.000000
08-29-2009 : 12:26:09.253 PM,2.361808,3.976344,9.641203,54.030518,0.639598,0.000000,0.000000,0.000000,244.126556,427.823303,-28.000000,4109.687012,3903.384033,795.720886,-156.186859,76.415276,75.719368,75.414604,0.000000
08-29-2009 : 12:26:09.257 PM,2.228872,4.013736,9.125699,54.405514,0.877939,0.000000,0.000000,0.000000,224.061707,389.513428,-28.000000,1481.164307,2213.579102,3443.701172,-157.472565,76.418365,75.684181,75.465836,0.000000
08-29-2009 : 12:26:09.261 PM,2.352889,4.116080,9.161171,53.101471,0.740963,0.000000,0.000000,0.000000,191.998001,477.273773,-28.000000,2923.690918,2257.848877,2672.832764,-160.820969,76.469193,75.739479,75.352127,0.000000
08-29-2009 : 12:26:09.265 PM,1.873019,3.916515,9.574502,51.417976,0.870159,0.000000,0.000000,0.000000,243.494781,485.691437,-28.000000,1400.499634,2797.224121,496.902466,-160.976059,76.405952,75.788940,75.524689,0.000000
08-29-2009 : 12:26:09.269 PM,1.943281,4.122850,9.581199,49.823578,0.553055,0.000000,0.000000,0.000000,273.684814,465.056335,-28.000000,2238.337891,3206.101074,3480.059570,-153.633652,76.387077,75.740669,75.497391,0.000000
08-29-2009 : 12:26:09.273 PM,2.377856,4.385605,9.356284,57.283180,0.419458,0.000000,0.000000,0.000000,226.248245,445.360413,-28.000000,2782.163574,2510.408691,316.922272,-157.089615,76.384735,75.735489,75.389893,0.000000
08-29-2009 : 12:26:09.277 PM,2.214272,3.826443,9.156225,60.705544,0.733741,0.000000,0.000000,0.000000,247.698578,410.953003,-28.000000,4208.197266,725.680847,945.691040,-155.221390,76.444099,75.731331,75.365273,0.000000
08-29-2009 : 12:26:09.281 PM,1.800629,3.835660,9.178197,54.810158,0.922870,0.000000,0.000000,0.000000,239.907516,445.318970,-28.000000,1397.801636,51.767849,738.920654,-154.655396,76.409645,75.613403,75.490395,0.000000
08-29-2009 : 12:26:09.285 PM,1.839987,4.027820,8.885999,58.181965,0.847583,0.000000,0.000000,0.000000,306.926270,468.561066,-28.000000,3313.846191,420.488800,3493.988525,-155.113312,76.336609,75.713684,75.541054,0.000000
08-29-2009 : 12:26:09.289 PM,1.633796,4.118097,9.100598,58.438972,0.994229,0.000000,0.000000,0.000000,239.439804,470.585358,-28.000000,2171.565918,1735.970215,860.377869,-155.110077,76.563179,75.899590,75.595779,0.000000
08-29-2009 : 12:26:09.293 PM,1.788379,4.210338,8.845718,61.815193,0.743404,0.000000,0.000000,0.000000,190.872223,472.015533,-28.000000,377.404602,1794.370361,1965.260498,-155.859772,76.399895,75.715500,75.560623,0.000000
08-29-2009 : 12:26:09.297 PM,1.698442,3.812067,9.496047,54.084530,0.796331,0.000000,0.000000,0.000000,255.733292,459.398071,-28.000000,387.133423,221.730331,2482.883545,-151.505127,76.445442,75.765327,75.498924,0.000000
08-29-2009 : 12:26:09.301 PM,2.089395,4.082551,9.006428,52.768509,0.777152,0.000000,0.000000,0.000000,263.450928,507.579559,-28.000000,106.693993,591.874756,2026.774780,-154.395523,76.406616,75.752922,75.472389,0.000000
08-29-2009 : 12:26:09.305 PM,1.579776,3.913942,9.338079,55.547119,0.544860,0.000000,0.000000,0.000000,312.846313,441.359283,-28.000000,1509.376099,574.737366,99.230904,-147.894012,76.334892,75.735619,75.388428,0.000000
08-29-2009 : 12:26:09.309 PM,1.791289,4.042365,9.385159,59.443901,0.635580,0.000000,0.000000,0.000000,283.211884,532.218262,-28.000000,1690.505127,3915.815674,3016.801514,-148.994110,76.221191,75.605598,75.291435,0.000000
08-29-2009 : 12:26:09.313 PM,1.746850,3.832189,8.562880,52.961376,1.062217,0.000000,0.000000,0.000000,265.212769,481.485260,-28.000000,291.483643,2817.386230,1817.531372,-147.968445,76.487915,75.653389,75.432373,0.000000
08-29-2009 : 12:26:09.317 PM,1.875974,4.007383,8.425720,58.421551,0.531084,0.000000,0.000000,0.000000,270.953857,497.570770,-28.000000,1043.277588,4429.559082,3599.660156,-149.912186,76.305290,75.665833,75.411224,0.000000
08-29-2009 : 12:26:09.321 PM,1.573367,3.980246,9.323902,55.997829,0.751120,0.000000,0.000000,0.000000,336.480865,453.251221,-28.000000,326.362549,535.087769,1542.239746,-153.345886,76.245346,75.676201,75.292610,0.000000
08-29-2009 : 12:26:09.325 PM,1.547378,3.882423,9.467055,57.574814,0.617124,0.000000,0.000000,0.000000,316.663910,542.114441,-28.000000,-15.597929,1012.230896,2445.366211,-153.185623,76.469093,75.741486,75.490929,0.000000
08-29-2009 : 12:26:09.329 PM,1.804277,3.625599,8.856721,51.990417,0.687141,0.000000,0.000000,0.000000,317.702576,518.019836,-28.000000,1119.621826,3385.924805,999.344482,-153.416611,76.426178,75.663177,75.500099,0.000000
08-29-2009 : 12:26:09.333 PM,1.529820,4.167883,8.025930,53.499653,0.721518,0.000000,0.000000,0.000000,333.831116,497.196411,-28.000000,421.944916,1616.596069,4051.470215,-149.465179,76.388542,75.837196,75.580215,0.000000
08-29-2009 : 12:26:09.337 PM,1.257736,4.095108,8.479735,54.639721,0.838959,0.000000,0.000000,0.000000,330.317444,505.870087,-28.000000,893.885437,3419.134277,1048.436157,-147.820160,76.291489,75.659393,75.632538,0.000000
08-29-2009 : 12:26:09.341 PM,1.593699,3.868376,9.240151,54.175064,0.922441,0.000000,0.000000,0.000000,286.580994,494.934326,-28.000000,4028.989990,961.323669,2208.392334,-146.377319,76.389999,75.593033,75.421928,0.000000
08-29-2009 : 12:26:09.345 PM,1.542460,3.739539,9.022177,57.075428,0.932825,0.000000,0.000000,0.000000,270.672089,553.839478,-28.000000,1227.285645,335.197052,3161.953613,-148.918900,76.323761,75.636452,75.484856,0.000000
08-29-2009 : 12:26:09.349 PM,1.534163,3.852568,9.099321,56.285885,0.346464,0.000000,0.000000,0.000000,345.468536,503.547272,-28.000000,3115.049072,2051.089111,3584.373291,-147.831314,76.433327,75.738914,75.413666,0.000000
08-29-2009 : 12:26:09.353 PM,1.802302,3.736216,9.388604,57.758801,0.889059,0.000000,0.000000,0.000000,306.013153,594.880859,-28.000000,1969.745605,1623.100220,267.711273,-148.173843,76.230942,75.640175,75.293900,0.000000
08-29-2009 : 12:26:09.357 PM,1.496904,3.624645,9.457492,56.136932,1.064283,0.000000,0.000000,0.000000,309.012207,515.075134,-28.000000,2894.161377,1289.805542,248.785431,-147.122894,76.340622,75.828194,75.478752,0.000000
08-29-2009 : 12:26:09.361 PM,1.282892,3.414587,8.711268,53.990730,0.553175,0.000000,0.000000,0.000000,372.337463,570.944824,-28.000000,2665.202881,850.828247,2504.694336,-144.215118,76.399490,75.742928,75.475220,0.000000
08-29-2009 : 12:26:09.365 PM,1.293582,3.496935,8.818130,54.098053,0.624279,0.000000,0.000000,0.000000,290.765289,521.629089,-28.000000,3294.937500,2321.809570,4314.649414,-149.828857,76.239273,75.583321,75.484024,0.000000
08-29-2009 : 12:26:09.369 PM,1.173255,3.790217,8.460783,54.395245,1.032888,0.000000,0.000000,0.000000,343.201324,529.079224,-28.000000,1813.614868,3055.042969,2509.161377,-143.479492,76.251328,75.661873,75.389854,0.000000
08-29-2009 : 12:26:09.373 PM,1.694804,3.437302,8.553491,52.395020,0.611538,0.000000,0.000000,0.000000,317.331360,525.138794,-28.000000,1192.867310,938.689514,2982.891113,-146.790070,76.336319,75.719498,75.505867,0.000000
08-29-2009 : 12:26:09.377 PM,1.580500,3.501870,9.215796,56.224304,0.458461,0.000000,0.000000,0.000000,369.176300,516.607422,-28.000000,1601.892944,3539.954102,5163.018555,-140.945175,76.305702,75.538757,75.397629,0.000000
